RecordID,StreetID,Date,VehicleID,JobID,Grease
4063,4401,19/07/2010,16,23,FALSE
4064,5454,19/07/2010,16,23,FALSE
4065,4396,19/07/2010,16,23,FALSE
4066,5125,20/07/2010,4,25,FALSE
4067,5412,16/07/2010,3,2,FALSE
4068,5639,19/07/2010,3,2,FALSE
4069,6309,19/07/2010,6,25,FALSE
4070,5148,19/07/2010,2,22,FALSE
4071,6160,19/07/2010,2,3,FALSE
4072,6179,19/07/2010,2,2,FALSE
4073,5719,20/07/2010,6,12,FALSE
4074,5765,20/07/2010,6,11,FALSE
4075,4449,20/07/2010,6,12,FALSE
4076,5583,20/07/2010,6,12,FALSE
4077,5851,20/07/2010,6,25,FALSE
4078,5545,20/07/2010,6,12,FALSE
4079,5409,21/07/2010,5,12,FALSE
4080,,,,,FALSE
4081,8790,,,,FALSE
4082,8790,21/07/2010,4,25,FALSE
4083,6020,21/07/2010,2,3,FALSE
4084,5274,21/07/2010,2,3,FALSE
4085,4476,21/07/2010,2,12,FALSE
4086,4472,21/07/2010,2,2,FALSE
4087,5244,21/07/2010,2,2,FALSE
4088,6359,21/07/2010,6,25,FALSE
4089,8783,21/07/2010,16,23,FALSE
4090,5696,21/07/2010,16,23,FALSE
4091,5240,21/07/2010,16,23,FALSE
4092,5797,20/07/2010,3,7,FALSE
4093,6071,21/07/2010,3,32,FALSE
4094,5031,21/07/2010,3,2,FALSE
4095,4957,21/07/2010,2,12,FALSE
4096,7692,19/07/2010,9,1,FALSE
4097,7714,19/07/2010,9,1,FALSE
4098,8744,18/07/2010,10,1,FALSE
4099,7842,19/07/2010,15,2,FALSE
4100,8520,19/07/2010,15,2,FALSE
4101,7819,19/07/2010,15,2,FALSE
4102,7786,19/07/2010,8,1,FALSE
4103,8606,19/07/2010,8,1,FALSE
4104,8606,19/07/2010,8,1,FALSE
4105,7205,18/07/2010,9,1,FALSE
4106,8494,21/07/2010,11,17,FALSE
4107,8664,21/07/2010,11,11,FALSE
4108,7777,20/07/2010,8,2,FALSE
4109,8606,20/07/2010,8,5,TRUE
4110,7780,19/07/2010,11,2,FALSE
4111,7786,20/07/2010,10,2,FALSE
4112,7968,20/07/2010,15,1,FALSE
4113,7973,20/07/2010,15,22,FALSE
4114,7828,20/07/2010,15,22,FALSE
4115,7928,20/07/2010,15,22,FALSE
4116,7884,20/07/2010,15,1,FALSE
4117,5446,22/07/2010,3,22,FALSE
4118,5446,22/07/2010,3,32,FALSE
4119,8556,22/07/2010,3,22,FALSE
4120,6055,22/07/2010,2,12,FALSE
4121,,,,,FALSE
4122,5765,22/07/2010,2,22,FALSE
4123,5483,22/07/2010,2,10,FALSE
4124,5448,22/07/2010,2,22,FALSE
4125,5448,22/07/2010,2,3,FALSE
4126,5499,22/07/2010,5,25,FALSE
4127,6379,22/07/2010,5,25,FALSE
4128,4646,22/07/2010,5,25,FALSE
4129,5750,22/07/2010,6,25,FALSE
4130,6273,22/07/2010,6,25,FALSE
4131,6531,22/07/2010,6,25,FALSE
4132,4401,22/07/2010,16,16,FALSE
4133,8783,22/07/2010,16,23,FALSE
4134,5371,22/07/2010,16,23,FALSE
4135,8606,21/07/2010,8,12,FALSE
4136,7072,21/07/2010,8,12,FALSE
4137,6911,21/07/2010,8,12,FALSE
4138,6913,,8,12,FALSE
4139,7845,22/07/2010,15,6,TRUE
4140,7658,22/07/2010,11,25,FALSE
4141,7845,22/07/2010,11,2,FALSE
4142,8622,22/07/2010,11,25,FALSE
4143,7783,22/07/2010,10,1,FALSE
4144,6920,22/07/2010,8,8,FALSE
4145,7037,22/07/2010,8,11,FALSE
4146,8606,22/07/2010,8,5,TRUE
4147,8778,23/07/2010,11,17,FALSE
4148,8644,23/07/2010,10,17,FALSE
4149,5951,23/07/2010,10,5,TRUE
4150,8430,23/07/2010,8,8,FALSE
4151,5547,23/07/2010,8,22,FALSE
4152,8606,23/07/2010,8,5,TRUE
4153,5924,25/07/2010,2,1,FALSE
4154,5924,25/07/2010,2,1,FALSE
4155,6540,25/07/2010,2,22,FALSE
4156,5412,23/07/2010,2,1,FALSE
4157,5412,23/07/2010,2,1,FALSE
4158,6554,23/07/2010,2,6,TRUE
4159,6554,24/07/2010,2,5,TRUE
4160,6554,24/07/2010,2,1,FALSE
4161,4757,24/07/2010,2,22,TRUE
4162,5446,24/07/2010,2,22,FALSE
4163,5128,23/07/2010,16,16,FALSE
4164,4985,23/07/2010,16,16,FALSE
4165,6467,23/07/2010,6,12,FALSE
4166,6190,23/07/2010,21,4,FALSE
4167,6249,23/07/2010,21,4,FALSE
4168,6249,23/07/2010,21,3,FALSE
4169,6249,23/07/2010,21,4,FALSE
4170,5243,23/07/2010,21,4,FALSE
4171,5373,23/07/2010,21,4,FALSE
4172,5988,23/07/2010,21,4,FALSE
4173,5988,23/07/2010,21,4,FALSE
4174,5988,23/07/2010,21,4,FALSE
4175,5415,23/07/2010,21,4,FALSE
4176,5502,23/07/2010,21,4,FALSE
4177,5509,23/07/2010,21,4,FALSE
4178,5583,23/07/2010,21,4,FALSE
4179,5607,23/07/2010,21,4,FALSE
4180,5607,23/07/2010,21,4,FALSE
4181,5612,23/07/2010,21,4,FALSE
4182,7641,26/07/2010,8,2,FALSE
4183,8494,26/07/2010,10,1,FALSE
4184,8494,26/07/2010,11,17,FALSE
4185,5587,26/07/2010,11,25,FALSE
4186,8702,26/07/2010,11,25,FALSE
4187,7880,,,,FALSE
4188,7231,,,,FALSE
4189,5674,,,,FALSE
4190,8793,26/07/2010,2,6,TRUE
4191,5509,26/07/2010,5,4,FALSE
4192,4954,26/07/2010,5,10,FALSE
4193,6452,26/07/2010,4,25,FALSE
4194,4928,23/07/2010,5,25,FALSE
4195,4784,23/07/2010,1,2,FALSE
4196,5800,,,,FALSE
4197,8794,15/07/2010,1,32,FALSE
4198,4969,26/07/2010,21,4,FALSE
4199,4773,26/07/2010,21,4,FALSE
4200,4780,26/07/2010,21,4,FALSE
4201,4611,26/07/2010,21,4,FALSE
4202,4659,26/07/2010,21,4,FALSE
4203,4659,26/07/2010,21,4,FALSE
4204,5586,26/07/2010,21,4,FALSE
4205,4639,26/07/2010,21,4,FALSE
4206,5706,26/07/2010,21,4,FALSE
4207,5682,26/07/2010,21,4,FALSE
4208,5583,26/07/2010,21,4,FALSE
4209,4702,26/07/2010,21,4,FALSE
4210,5607,26/07/2010,21,4,FALSE
4211,5607,26/07/2010,21,4,FALSE
4212,5612,26/07/2010,21,4,FALSE
4213,5612,26/07/2010,21,4,FALSE
4214,5607,26/07/2010,21,4,FALSE
4215,5583,26/07/2010,21,4,FALSE
4216,7641,27/07/2010,8,1,FALSE
4217,7519,27/07/2010,8,1,FALSE
4218,8478,27/07/2010,11,1,FALSE
4219,8357,27/07/2010,11,1,FALSE
4220,6962,27/07/2010,11,1,FALSE
4221,7892,27/07/2010,15,6,TRUE
4222,8535,27/07/2010,10,1,FALSE
4223,8793,27/07/2010,2,6,TRUE
4224,4957,27/07/2010,2,22,FALSE
4225,5696,27/07/2010,16,23,FALSE
4226,8783,27/07/2010,16,23,FALSE
4227,5454,27/07/2010,16,23,FALSE
4228,5554,26/07/2010,1,32,FALSE
4229,4861,26/07/2010,1,32,FALSE
4230,5381,27/07/2010,21,4,FALSE
4231,5504,27/07/2010,21,4,FALSE
4232,5513,27/07/2010,21,4,FALSE
4233,5516,27/07/2010,21,4,FALSE
4234,5508,27/07/2010,21,4,FALSE
4235,5530,27/07/2010,21,4,FALSE
4236,5530,27/07/2010,21,4,FALSE
4237,5872,27/07/2010,21,4,FALSE
4238,5688,27/07/2010,21,4,FALSE
4239,5688,27/07/2010,21,4,FALSE
4240,5988,28/07/2010,1,3,FALSE
4241,6270,28/07/2010,4,25,FALSE
4242,4903,28/07/2010,5,2,FALSE
4243,4401,28/07/2010,16,23,FALSE
4244,5454,28/07/2010,16,23,FALSE
4245,5696,28/07/2010,16,23,FALSE
4246,4434,28/07/2010,2,6,TRUE
4247,5040,28/07/2010,2,30,FALSE
4248,4921,28/07/2010,2,3,FALSE
4249,4902,28/07/2010,2,6,TRUE
4250,8794,27/07/2010,1,32,FALSE
4251,4969,28/07/2010,21,4,FALSE
4252,4773,28/07/2010,21,4,FALSE
4253,4780,28/07/2010,21,4,FALSE
4254,4611,28/07/2010,21,4,FALSE
4255,4659,28/07/2010,21,4,FALSE
4256,4659,28/07/2010,21,4,FALSE
4257,4639,28/07/2010,21,4,FALSE
4258,5586,28/07/2010,21,4,FALSE
4259,5706,28/07/2010,21,4,FALSE
4260,5682,28/07/2010,21,4,FALSE
4261,5583,28/07/2010,21,4,FALSE
4262,5607,28/07/2010,21,4,FALSE
4263,5607,28/07/2010,21,4,FALSE
4264,5612,28/07/2010,21,4,FALSE
4265,5612,28/07/2010,21,4,FALSE
4266,5607,28/07/2010,21,4,FALSE
4267,5583,28/07/2010,21,4,FALSE
4268,5509,28/07/2010,21,4,FALSE
4269,8494,30/07/2010,10,12,FALSE
4270,7692,30/07/2010,10,1,FALSE
4271,7960,30/07/2010,8,12,FALSE
4272,7568,30/07/2010,8,1,FALSE
4273,8778,30/07/2010,11,8,FALSE
4274,7251,30/07/2010,11,1,FALSE
4275,7541,28/07/2010,8,1,FALSE
4276,8643,28/07/2010,11,4,FALSE
4277,8676,28/07/2010,11,11,FALSE
4278,7790,28/07/2010,11,17,FALSE
4279,5246,28/07/2010,10,1,FALSE
4280,5246,29/07/2010,10,1,FALSE
4281,7541,29/07/2010,8,1,FALSE
4282,7780,29/07/2010,8,2,FALSE
4283,5412,29/07/2010,1,30,FALSE
4284,8794,29/07/2010,1,32,FALSE
4285,5171,29/07/2010,1,3,FALSE
4286,4611,29/07/2010,5,4,FALSE
4287,4773,29/07/2010,5,4,FALSE
4288,5240,29/07/2010,16,23,FALSE
4289,5128,29/07/2010,16,16,FALSE
4290,4449,29/07/2010,16,16,FALSE
4291,7738,28/07/2010,3,2,FALSE
4292,4809,28/07/2010,3,2,FALSE
4293,5607,27/07/2010,3,7,FALSE
4294,4998,27/07/2010,3,32,FALSE
4295,5872,27/07/2010,3,22,FALSE
4296,6552,25/07/2010,3,32,FALSE
4297,5412,25/07/2010,3,22,FALSE
4298,6480,25/07/2010,3,22,FALSE
4299,,,,,FALSE
4300,8795,16/07/2010,1,3,FALSE
4301,5998,16/07/2010,1,22,FALSE
4302,5412,16/07/2010,1,2,FALSE
4303,5682,16/07/2010,1,3,FALSE
4304,5583,15/07/2010,1,22,FALSE
4305,4441,15/07/2010,1,11,FALSE
4306,4399,15/07/2010,1,22,FALSE
4307,4927,15/07/2010,1,22,FALSE
4308,4848,15/07/2010,1,22,FALSE
4309,5446,15/07/2010,1,22,FALSE
4310,6458,14/07/2010,1,3,FALSE
4311,4960,14/07/2010,1,2,FALSE
4312,4960,14/07/2010,1,1,FALSE
4313,7725,14/07/2010,1,11,FALSE
4314,5815,30/07/2010,1,7,FALSE
4315,5362,30/07/2010,1,2,FALSE
4316,5856,03/08/2010,4,25,FALSE
4317,6627,03/08/2010,4,25,FALSE
4318,6061,03/08/2010,4,25,FALSE
4319,5910,03/08/2010,16,19,FALSE
4320,5696,03/08/2010,16,16,FALSE
4321,8783,03/08/2010,16,23,FALSE
4322,4954,03/08/2010,5,25,FALSE
4323,5404,03/08/2010,5,25,FALSE
4324,5251,03/08/2010,5,2,FALSE
4325,4701,03/08/2010,5,25,FALSE
4326,5448,03/08/2010,2,10,FALSE
4327,5240,03/08/2010,,6,TRUE
4328,4417,30/07/2010,3,11,FALSE
4329,5362,30/07/2010,3,2,FALSE
4330,5471,30/07/2010,3,11,FALSE
4331,5530,30/07/2010,3,12,FALSE
4332,5304,30/07/2010,3,12,FALSE
4333,4985,30/07/2010,3,12,FALSE
4334,5240,30/07/2010,2,11,FALSE
4335,6438,30/07/2010,2,22,FALSE
4336,5243,30/07/2010,2,12,FALSE
4337,5308,30/07/2010,2,22,FALSE
4338,5696,30/07/2010,16,23,FALSE
4339,8783,30/07/2010,16,23,FALSE
4340,4957,30/07/2010,5,25,FALSE
4341,4850,30/07/2010,5,25,FALSE
4342,4998,29/07/2010,3,32,FALSE
4343,5215,29/07/2010,3,2,FALSE
4344,8795,29/07/2010,3,3,FALSE
4345,7272,03/08/2010,8,1,FALSE
4346,5797,03/08/2010,10,1,FALSE
4347,8494,03/08/2010,11,17,FALSE
4348,7205,01/08/2010,9,5,TRUE
4349,7225,01/08/2010,9,17,FALSE
4350,8744,01/08/2010,8,32,FALSE
4351,6917,01/08/2010,10,1,FALSE
4352,7641,01/08/2010,10,32,FALSE
4353,7568,03/08/2010,8,1,FALSE
4354,7568,31/07/2010,8,1,FALSE
4355,8643,04/08/2010,11,17,FALSE
4356,7525,31/07/2010,11,25,FALSE
4357,7525,31/07/2010,11,25,FALSE
4358,7617,31/07/2010,11,25,FALSE
4359,7617,31/07/2010,11,25,FALSE
4360,7617,31/07/2010,11,25,FALSE
4361,7541,04/08/2010,8,1,FALSE
4362,5797,04/08/2010,10,1,FALSE
4363,6975,04/08/2010,11,25,FALSE
4364,7272,04/08/2010,8,1,FALSE
4365,6563,04/08/2010,5,25,FALSE
4366,6312,04/08/2010,6,25,FALSE
4367,6258,04/08/2010,6,25,FALSE
4368,6295,04/08/2010,6,12,FALSE
4369,5448,04/08/2010,2,8,FALSE
4370,5507,04/08/2010,2,3,FALSE
4371,5202,04/08/2010,21,4,FALSE
4372,5258,04/08/2010,21,4,FALSE
4373,5373,04/08/2010,21,4,FALSE
4374,6227,04/08/2010,18,25,FALSE
4375,4401,04/08/2010,16,16,FALSE
4376,4396,04/08/2010,16,23,FALSE
4377,5714,04/08/2010,16,16,FALSE
4378,6254,04/08/2010,1,11,FALSE
4379,4978,03/08/2010,1,3,FALSE
4380,5459,03/08/2010,1,29,FALSE
4381,4701,03/08/2010,1,22,FALSE
4382,4952,03/08/2010,3,22,FALSE
4383,8495,03/08/2010,3,32,FALSE
4384,5251,03/08/2010,3,6,TRUE
4385,8592,05/08/2010,8,1,FALSE
4386,7950,05/08/2010,11,25,FALSE
4387,5065,05/08/2010,10,1,FALSE
4388,7541,05/08/2010,8,1,FALSE
4389,5448,05/08/2010,2,1,FALSE
4390,5040,05/08/2010,2,3,FALSE
4391,5752,05/08/2010,2,6,TRUE
4392,8495,04/08/2010,3,32,FALSE
4393,4773,05/08/2010,16,23,FALSE
4394,8783,05/08/2010,16,23,FALSE
4395,4969,05/08/2010,21,4,FALSE
4396,4773,05/08/2010,21,4,FALSE
4397,4780,05/08/2010,21,4,FALSE
4398,4611,05/08/2010,21,4,FALSE
4399,4659,05/08/2010,21,4,FALSE
4400,4659,05/08/2010,21,4,FALSE
4401,5607,05/08/2010,21,4,FALSE
4402,5607,05/08/2010,21,4,FALSE
4403,5612,05/08/2010,21,4,FALSE
4404,5612,05/08/2010,21,4,FALSE
4405,5837,05/08/2010,6,4,FALSE
4406,6337,05/08/2010,6,25,FALSE
4407,6531,05/08/2010,6,25,FALSE
4408,6444,05/08/2010,6,25,FALSE
4409,5975,05/08/2010,4,25,FALSE
4410,5975,05/08/2010,4,25,FALSE
4411,5487,05/08/2010,4,25,FALSE
4412,8790,07/08/2010,4,25,FALSE
4413,4739,06/08/2010,2,1,FALSE
4414,6273,06/08/2010,4,25,FALSE
4415,6392,06/08/2010,4,25,FALSE
4416,6190,06/08/2010,4,25,FALSE
4417,5607,06/08/2010,5,4,FALSE
4418,8777,06/08/2010,5,25,FALSE
4419,5682,06/08/2010,5,4,FALSE
4420,4773,06/08/2010,16,23,FALSE
4421,8783,06/08/2010,16,23,FALSE
4422,5454,06/08/2010,16,23,FALSE
4423,8683,,,,FALSE
4424,5851,05/08/2010,1,32,FALSE
4425,5851,05/08/2010,1,32,FALSE
4426,4392,05/08/2010,3,32,FALSE
4427,5392,04/08/2010,1,22,FALSE
4428,5585,05/08/2010,5,25,FALSE
4429,5797,06/08/2010,10,1,FALSE
4430,7541,06/08/2010,8,1,FALSE
4431,7892,06/08/2010,8,6,TRUE
4432,4449,08/08/2010,3,32,FALSE
4433,4449,08/08/2010,3,22,FALSE
4434,5483,08/08/2010,3,3,FALSE
4435,4392,06/08/2010,3,32,FALSE
4436,5912,09/08/2010,1,1,FALSE
4437,6574,07/08/2010,1,2,FALSE
4438,6574,07/08/2010,1,1,FALSE
4439,4754,07/08/2010,1,32,FALSE
4440,6480,07/08/2010,1,11,FALSE
4441,5251,07/08/2010,1,3,FALSE
4442,5924,08/08/2010,2,1,FALSE
4443,4401,09/08/2010,16,16,FALSE
4444,5128,09/08/2010,16,16,FALSE
4445,5607,08/09/2010,21,4,FALSE
4446,5607,08/09/2010,21,4,FALSE
4447,5607,08/09/2010,21,4,FALSE
4448,5607,08/09/2010,21,4,FALSE
4449,6210,08/09/2010,21,4,FALSE
4450,6190,08/09/2010,21,4,FALSE
4451,6190,08/09/2010,21,4,FALSE
4452,4611,09/08/2010,21,4,FALSE
4453,4780,09/08/2010,21,4,FALSE
4454,4659,09/08/2010,21,4,FALSE
4455,5583,09/08/2010,21,4,FALSE
4456,5586,09/08/2010,21,4,FALSE
4457,5706,09/08/2010,21,4,FALSE
4458,5682,09/08/2010,21,4,FALSE
4459,5583,09/08/2010,21,4,FALSE
4460,5373,09/08/2010,21,4,FALSE
4461,5988,09/08/2010,20,4,FALSE
4462,5988,09/08/2010,21,4,FALSE
4463,5988,09/08/2010,21,4,FALSE
4464,5415,09/08/2010,20,4,FALSE
4465,5502,09/08/2010,21,4,FALSE
4466,5509,09/08/2010,21,4,FALSE
4467,5583,09/08/2010,21,4,FALSE
4468,8777,09/08/2010,5,25,FALSE
4469,4739,09/08/2010,2,1,FALSE
4470,5682,09/08/2010,2,5,TRUE
4471,4401,10/08/2010,16,23,FALSE
4472,4392,10/08/2010,21,30,FALSE
4473,5454,10/08/2010,16,23,FALSE
4474,5586,10/08/2010,16,16,FALSE
4475,4739,10/08/2010,2,1,FALSE
4476,6179,10/08/2010,2,6,TRUE
4477,6518,09/08/2010,3,3,FALSE
4478,5912,09/08/2010,3,1,FALSE
4479,4890,09/08/2010,3,3,FALSE
4480,4392,10/08/2010,3,32,FALSE
4481,5333,10/08/2010,1,32,FALSE
4482,8744,10/08/2010,8,2,FALSE
4483,7914,10/08/2010,8,3,FALSE
4484,8643,11/08/2010,11,17,FALSE
4485,8744,11/08/2010,8,5,TRUE
4486,7790,09/08/2010,11,17,FALSE
4487,5638,09/08/2010,11,4,FALSE
4488,7895,06/08/2010,8,17,FALSE
4489,8744,09/08/2010,8,1,FALSE
4490,7661,09/08/2010,10,1,FALSE
4491,8494,09/08/2010,11,17,FALSE
4492,5373,11/08/2010,21,4,FALSE
4493,5988,11/08/2010,21,4,FALSE
4494,5988,11/08/2010,21,4,FALSE
4495,5988,11/08/2010,21,4,FALSE
4496,5415,11/08/2010,21,4,FALSE
4497,6273,11/08/2010,4,25,FALSE
4498,6552,11/08/2010,4,25,FALSE
4499,4434,11/08/2010,5,25,FALSE
4500,4611,11/08/2010,5,4,FALSE
4501,5630,10/08/2010,5,25,FALSE
4502,6179,11/08/2010,1,2,FALSE
4503,8527,11/08/2010,1,32,FALSE
4504,4620,11/08/2010,1,3,FALSE
4505,5333,11/08/2010,3,32,FALSE
4506,4739,11/08/2010,2,1,FALSE
4507,5530,12/08/2010,21,4,FALSE
4508,5530,12/08/2010,21,4,FALSE
4509,5688,12/08/2010,21,4,FALSE
4510,5872,12/08/2010,21,4,FALSE
4511,5872,12/08/2010,21,4,FALSE
4512,5446,12/08/2010,21,4,FALSE
4513,5504,12/08/2010,21,4,FALSE
4514,5516,12/08/2010,20,3,FALSE
4515,5324,12/08/2010,21,4,FALSE
4516,5258,12/08/2010,4,4,FALSE
4517,5317,12/08/2010,3,3,FALSE
4518,6103,12/08/2010,3,22,FALSE
4519,6055,12/08/2010,3,22,FALSE
4520,6055,12/08/2010,3,3,FALSE
4521,5333,12/08/2010,3,32,FALSE
4522,7485,,,,FALSE
4523,8797,12/08/2010,3,6,FALSE
4524,5535,12/08/2010,1,3,FALSE
4525,4435,12/08/2010,1,2,FALSE
4526,6331,13/08/2010,4,25,FALSE
4527,5706,13/08/2010,21,4,FALSE
4528,5682,13/08/2010,21,4,FALSE
4529,5583,13/08/2010,21,4,FALSE
4530,5612,13/08/2010,20,4,FALSE
4531,5612,13/08/2010,21,4,FALSE
4532,4969,13/08/2010,21,4,FALSE
4533,4773,13/08/2010,21,4,FALSE
4534,4780,13/08/2010,21,4,FALSE
4535,4611,13/08/2010,21,3,FALSE
4536,4659,13/08/2010,21,4,FALSE
4537,4659,13/08/2010,21,4,FALSE
4538,5583,13/08/2010,21,4,FALSE
4539,5586,13/08/2010,21,4,FALSE
4540,5454,13/08/2010,16,16,FALSE
4541,8783,13/08/2010,16,18,FALSE
4542,5696,13/08/2010,16,16,FALSE
4543,8793,13/08/2010,5,18,FALSE
4544,5081,13/08/2010,1,22,FALSE
4545,5483,13/08/2010,1,3,FALSE
4546,4482,13/08/2010,1,3,FALSE
4547,4733,13/08/2010,2,1,FALSE
4548,6771,13/08/2010,10,17,FALSE
4549,5638,13/08/2010,11,4,FALSE
4550,7830,13/08/2010,8,3,FALSE
4551,8744,12/08/2010,7,5,TRUE
4552,7243,11/08/2010,12,25,FALSE
4553,7205,16/08/2010,9,5,TRUE
4554,7842,14/08/2010,9,1,FALSE
4555,8539,15/08/2010,8,1,FALSE
4556,6913,15/08/2010,8,8,FALSE
4557,7519,15/08/2010,8,10,FALSE
4558,6552,15/08/2010,10,1,FALSE
4559,5706,16/08/2010,5,4,FALSE
4560,5607,16/08/2010,5,19,FALSE
4561,4697,16/08/2010,5,19,FALSE
4562,4611,16/08/2010,21,4,FALSE
4563,5682,16/08/2010,21,4,FALSE
4564,4702,16/08/2010,21,4,FALSE
4565,5612,16/08/2010,21,4,FALSE
4566,5612,16/08/2010,21,4,FALSE
4567,5607,16/08/2010,21,4,FALSE
4568,5607,16/08/2010,21,4,FALSE
4569,5607,16/08/2010,21,4,FALSE
4570,4482,16/08/2010,21,4,FALSE
4571,4659,16/08/2010,21,4,FALSE
4572,4659,16/08/2010,21,4,FALSE
4573,5583,16/08/2010,21,4,FALSE
4574,5586,16/08/2010,21,4,FALSE
4575,5706,16/08/2010,21,4,FALSE
4576,4773,16/08/2010,21,4,FALSE
4577,4779,16/08/2010,21,4,FALSE
4578,6210,16/08/2010,21,4,FALSE
4579,5583,16/08/2010,21,4,FALSE
4580,5509,16/08/2010,21,4,FALSE
4581,5502,16/08/2010,21,4,FALSE
4582,5415,16/08/2010,21,4,FALSE
4583,5988,16/08/2010,21,4,FALSE
4584,5988,16/08/2010,21,4,FALSE
4585,5988,16/08/2010,21,4,FALSE
4586,5373,16/08/2010,21,4,FALSE
4587,6571,17/08/2010,4,12,FALSE
4588,6154,17/08/2010,4,25,FALSE
4589,8522,17/08/2010,8,5,TRUE
4590,8549,16/08/2010,10,5,TRUE
4591,8494,16/08/2010,11,17,FALSE
4592,8744,16/08/2010,8,5,TRUE
4593,8522,18/08/2010,8,5,TRUE
4594,6110,17/08/2010,10,2,FALSE
4595,5333,18/08/2010,3,32,FALSE
4596,4405,18/08/2010,3,2,FALSE
4597,5013,18/08/2010,3,3,FALSE
4598,5013,18/08/2010,3,2,FALSE
4599,5333,17/08/2010,3,5,TRUE
4600,5333,16/08/2010,3,32,FALSE
4601,6110,17/08/2010,1,32,FALSE
4602,5471,17/08/2010,1,32,FALSE
4603,5257,16/08/2010,1,3,FALSE
4604,5851,16/08/2010,1,32,FALSE
4605,4688,16/08/2010,1,3,FALSE
4606,6110,16/08/2010,1,2,FALSE
4607,4401,18/08/2010,16,16,FALSE
4608,5714,18/08/2010,16,16,FALSE
4609,8783,18/08/2010,16,18,FALSE
4610,5696,18/08/2010,16,16,FALSE
4611,4401,17/08/2010,16,18,FALSE
4612,5373,19/08/2010,21,4,FALSE
4613,5988,19/08/2010,21,4,FALSE
4614,5988,19/08/2010,21,4,FALSE
4615,5988,19/08/2010,21,4,FALSE
4616,5415,19/08/2010,21,4,FALSE
4617,5502,19/08/2010,21,4,FALSE
4618,5607,19/08/2010,21,4,FALSE
4619,5607,19/08/2010,21,4,FALSE
4620,5607,19/08/2010,21,4,FALSE
4621,5612,19/08/2010,21,4,FALSE
4622,5612,19/08/2010,21,4,FALSE
4623,5607,19/08/2010,21,4,FALSE
4624,5706,19/08/2010,21,4,FALSE
4625,5682,19/08/2010,21,4,FALSE
4626,5583,19/08/2010,21,4,FALSE
4627,4773,19/08/2010,21,4,FALSE
4628,4780,19/08/2010,21,4,FALSE
4629,4611,19/08/2010,21,4,FALSE
4630,4659,19/08/2010,21,4,FALSE
4631,4639,19/08/2010,21,4,FALSE
4632,5586,19/08/2010,21,4,FALSE
4633,4659,19/08/2010,21,4,FALSE
4634,4969,19/08/2010,21,4,FALSE
4635,5128,19/08/2010,16,16,FALSE
4636,5371,18/08/2010,16,18,FALSE
4637,6414,19/08/2010,4,6,TRUE
4638,6261,19/08/2010,,,FALSE
4639,6261,19/08/2010,4,37,FALSE
4640,4952,20/08/2010,5,2,FALSE
4641,4952,20/08/2010,3,6,FALSE
4642,4954,20/08/2010,3,1,FALSE
4643,5257,20/08/2010,3,32,FALSE
4644,5998,20/08/2010,3,22,FALSE
4645,5202,20/08/2010,21,4,FALSE
4646,5243,20/08/2010,21,4,FALSE
4647,6552,20/08/2010,4,25,FALSE
4648,6552,20/08/2010,4,25,FALSE
4649,6110,19/08/2010,1,30,FALSE
4650,6414,19/08/2010,3,6,FALSE
4651,6022,19/08/2010,3,7,FALSE
4652,6041,19/08/2010,3,7,FALSE
4653,7777,19/08/2010,8,2,FALSE
4654,8522,19/08/2010,8,32,FALSE
4655,8643,19/08/2010,11,17,FALSE
4656,8522,27/08/2010,8,1,FALSE
4657,8217,27/08/2010,8,1,FALSE
4658,7820,27/08/2010,8,2,FALSE
4659,8494,23/08/2010,11,17,FALSE
4660,8276,23/08/2010,11,1,FALSE
4661,7820,23/08/2010,15,2,FALSE
4662,6069,23/08/2010,8,7,FALSE
4663,4702,23/08/2010,5,4,FALSE
4664,6269,23/08/2010,4,2,FALSE
4665,6110,23/08/2010,3,3,FALSE
4666,5924,22/08/2010,2,1,FALSE
4667,6552,22/08/2010,3,32,FALSE
4668,6469,22/08/2010,3,22,FALSE
4669,6574,21/08/2010,3,3,FALSE
4670,6110,21/08/2010,3,3,FALSE
4671,5257,21/08/2010,3,32,FALSE
4672,8744,24/08/2010,8,5,FALSE
4673,7820,24/08/2010,8,2,FALSE
4674,6069,24/08/2010,10,1,FALSE
4675,5220,24/08/2010,3,6,FALSE
4676,6278,24/08/2010,3,22,FALSE
4677,5561,24/08/2010,3,36,FALSE
4678,5706,23/08/2010,5,4,FALSE
4679,5583,23/08/2010,5,4,FALSE
4680,5727,23/08/2010,5,19,FALSE
4681,4396,24/08/2010,16,18,FALSE
4682,4401,24/08/2010,16,16,FALSE
4683,5454,24/08/2010,16,18,FALSE
4684,5128,24/08/2010,16,16,FALSE
4685,6716,24/08/2010,4,25,FALSE
4686,6069,,10,1,FALSE
4687,8217,25/08/2010,8,1,FALSE
4688,7895,25/08/2010,8,2,FALSE
4689,8755,25/08/2010,15,3,FALSE
4690,8643,25/08/2010,11,17,FALSE
4691,8761,25/08/2010,11,6,TRUE
4692,5670,24/08/2010,5,4,FALSE
4693,4659,24/08/2010,5,4,FALSE
4694,5119,25/08/2010,3,2,FALSE
4695,6110,25/08/2010,3,1,FALSE
4696,6466,25/08/2010,3,22,FALSE
4697,4849,25/08/2010,5,2,FALSE
4698,4945,25/08/2010,5,2,FALSE
4699,4639,26/08/2010,21,4,FALSE
4700,5586,26/08/2010,21,4,FALSE
4701,5706,26/08/2010,21,4,FALSE
